number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
696,141.34628295898438,2026-01-03 06:16:19.511750,2026-01-03 06:16:46.222154,0 days 00:00:26.710404,relu,0.10001380690000437,28,0.080113899350297,2,True,standard,1.4229841257582722e-05,COMPLETE
697,200.20751953125,2026-01-03 06:16:46.231154,2026-01-03 06:17:13.012562,0 days 00:00:26.781408,relu,0.12568253742392668,31,0.00016278542331290812,2,True,standard,2.2729058896645775e-05,COMPLETE
698,194.61965942382812,2026-01-03 06:17:13.020562,2026-01-03 06:17:38.257440,0 days 00:00:25.236878,gelu,0.11587222758906701,29,0.00029299435357876325,1,True,standard,1.0587384401783085e-05,COMPLETE
699,140.33792114257812,2026-01-03 06:17:38.266444,2026-01-03 06:18:05.093830,0 days 00:00:26.827386,relu,0.10001286790515086,30,0.09961392826120992,2,True,standard,1.994455172072089e-05,COMPLETE
700,138.9203338623047,2026-01-03 06:18:05.101831,2026-01-03 06:18:31.921260,0 days 00:00:26.819429,relu,0.10677051651162328,32,0.09077988866466703,2,True,standard,2.9944871256792654e-05,COMPLETE
701,142.09683227539062,2026-01-03 06:18:31.929261,2026-01-03 06:18:58.580144,0 days 00:00:26.650883,relu,0.11210356049894467,32,0.09917669701796965,2,True,standard,2.495333204196711e-05,COMPLETE
702,158.04873657226562,2026-01-03 06:18:58.588143,2026-01-03 06:19:25.284531,0 days 00:00:26.696388,relu,0.2814617029560975,32,0.09004514469139388,2,True,standard,3.290870238206402e-05,COMPLETE
703,198.82250379774305,2026-01-03 06:19:25.292532,2026-01-03 06:19:50.962414,0 days 00:00:25.669882,relu,0.13151899668449682,20,0.0009936239942553902,2,False,standard,2.864809137570456e-05,COMPLETE
704,139.97109985351562,2026-01-03 06:19:50.971410,2026-01-03 06:20:17.724809,0 days 00:00:26.753399,relu,0.10009551183316512,30,0.09031076255371517,2,True,standard,1.6831723337516856e-05,COMPLETE
705,165.78616333007812,2026-01-03 06:20:17.733810,2026-01-03 06:20:44.585205,0 days 00:00:26.851395,relu,0.31348106048821367,27,0.08979525327923797,2,True,standard,4.100776069691231e-05,COMPLETE
706,162.44393920898438,2026-01-03 06:20:44.594205,2026-01-03 06:21:11.629608,0 days 00:00:27.035403,silu,0.10717228055250479,32,0.07895964419705467,2,True,standard,1.3604182910570833e-05,COMPLETE
707,139.1614227294922,2026-01-03 06:21:11.636608,2026-01-03 06:21:38.349507,0 days 00:00:26.712899,relu,0.12005026151676457,30,0.09997432764662147,2,True,standard,1.6109349333899116e-05,COMPLETE
708,150.48085021972656,2026-01-03 06:21:38.357508,2026-01-03 06:22:05.066928,0 days 00:00:26.709420,relu,0.14093066954673766,25,0.09871668342133387,2,True,standard,4.763915744209034e-05,COMPLETE
709,171.41433715820312,2026-01-03 06:22:05.075931,2026-01-03 06:22:31.871350,0 days 00:00:26.795419,relu,0.13223263740217228,31,0.0874096010622821,2,True,none,1.67057329860698e-05,COMPLETE
710,143.99403381347656,2026-01-03 06:22:31.880348,2026-01-03 06:22:58.531052,0 days 00:00:26.650704,relu,0.12267302966995103,28,0.09088217107998799,2,True,standard,1.4453015908618234e-05,COMPLETE
711,146.80531311035156,2026-01-03 06:22:58.539056,2026-01-03 06:23:24.882450,0 days 00:00:26.343394,relu,0.1282930931800311,22,0.09151903913036724,2,True,standard,1.6943329003644803e-05,COMPLETE
712,140.448974609375,2026-01-03 06:23:24.891449,2026-01-03 06:23:51.772846,0 days 00:00:26.881397,relu,0.12095582085714825,30,0.08709198079716211,2,True,standard,1.5323728970413386e-05,COMPLETE
713,145.50381469726562,2026-01-03 06:23:51.780847,2026-01-03 06:24:18.475704,0 days 00:00:26.694857,relu,0.11926925508968025,32,0.08071497831805219,2,True,standard,1.218807203410468e-05,COMPLETE
714,150.12478637695312,2026-01-03 06:24:18.483704,2026-01-03 06:24:45.227105,0 days 00:00:26.743401,relu,0.13468672468132506,29,0.09838430041271684,2,True,robust,1.887264965712692e-05,COMPLETE
715,141.81114196777344,2026-01-03 06:24:45.236107,2026-01-03 06:25:11.955512,0 days 00:00:26.719405,relu,0.11492883061932346,31,0.07886220196856349,2,True,standard,1.6115837192835003e-05,COMPLETE
716,151.00332641601562,2026-01-03 06:25:11.963514,2026-01-03 06:25:38.591397,0 days 00:00:26.627883,relu,0.12445485308821261,27,0.09898617848246223,2,True,standard,1.3748348900454087e-05,COMPLETE
717,158.11495971679688,2026-01-03 06:25:38.600400,2026-01-03 06:26:05.483783,0 days 00:00:26.883383,relu,0.23304932046508514,29,0.08750741714993744,2,True,standard,1.86993825706843e-05,COMPLETE
718,179.98666381835938,2026-01-03 06:26:05.491784,2026-01-03 06:26:32.387715,0 days 00:00:26.895931,relu,0.14758436673872583,31,0.005376953294476464,2,True,standard,1.1640841493525086e-05,COMPLETE
719,153.95895385742188,2026-01-03 06:26:32.397715,2026-01-03 06:27:00.126588,0 days 00:00:27.728873,mish,0.11311657300678844,32,0.0752635937700927,2,True,standard,1.6336073732866168e-05,COMPLETE
720,172.02597045898438,2026-01-03 06:27:00.135591,2026-01-03 06:27:26.870974,0 days 00:00:26.735383,relu,0.11342391811205425,30,0.08956110734953741,2,True,minmax,1.3571026617662873e-05,COMPLETE
721,146.325927734375,2026-01-03 06:27:26.878974,2026-01-03 06:27:53.530374,0 days 00:00:26.651400,relu,0.12279917337637485,28,0.07625267288164739,2,True,standard,2.564988854427258e-05,COMPLETE
722,198.08607883029512,2026-01-03 06:27:53.538374,2026-01-03 06:28:19.751286,0 days 00:00:26.212912,relu,0.13070737773122004,30,0.000994603342911385,2,False,standard,2.2535132887613084e-05,COMPLETE
723,143.2355499267578,2026-01-03 06:28:19.760289,2026-01-03 06:28:46.813309,0 days 00:00:27.053020,relu,0.10850734017156824,26,0.09825737145602967,2,True,standard,3.039973159416342e-05,COMPLETE
724,183.78546142578125,2026-01-03 06:28:46.821309,2026-01-03 06:29:13.041678,0 days 00:00:26.220369,relu,0.11687161156532348,5,0.09972293311191675,2,True,standard,3.764241343955277e-05,COMPLETE
725,170.55337524414062,2026-01-03 06:29:13.049680,2026-01-03 06:29:41.713102,0 days 00:00:28.663422,gelu,0.36128636891385235,32,0.07090750655406436,2,True,standard,1.6852617817303268e-05,COMPLETE
726,143.03126525878906,2026-01-03 06:29:41.721106,2026-01-03 06:30:08.581028,0 days 00:00:26.859922,relu,0.10779290997209758,30,0.0842991452837238,2,True,standard,1.4596217796218866e-05,COMPLETE
727,141.3221435546875,2026-01-03 06:30:08.589025,2026-01-03 06:30:35.468435,0 days 00:00:26.879410,relu,0.11985446726832938,28,0.09955211597122114,2,True,standard,1.9847100759466758e-05,COMPLETE
728,145.4634552001953,2026-01-03 06:30:35.476945,2026-01-03 06:31:02.189847,0 days 00:00:26.712902,relu,0.10713193680273542,29,0.08143791969895707,2,True,standard,1.0785163189928683e-05,COMPLETE
729,160.80215454101562,2026-01-03 06:31:02.196851,2026-01-03 06:31:28.615740,0 days 00:00:26.418889,silu,0.1139500040923279,19,0.07146548928638108,2,True,standard,1.2077374713175175e-05,COMPLETE
730,143.07870483398438,2026-01-03 06:31:28.624742,2026-01-03 06:31:55.333142,0 days 00:00:26.708400,relu,0.13835142783095503,31,0.08750288324058701,2,True,standard,1.7346625090928566e-05,COMPLETE
731,146.83322143554688,2026-01-03 06:31:55.342142,2026-01-03 06:32:21.942521,0 days 00:00:26.600379,relu,0.12735596206234195,24,0.07800044631470587,2,True,standard,1.3170764861105858e-05,COMPLETE
732,145.0104522705078,2026-01-03 06:32:21.950520,2026-01-03 06:32:48.432321,0 days 00:00:26.481801,relu,0.10016964585209492,27,0.08688216540070438,2,True,standard,1.505396921604694e-05,COMPLETE
733,171.61256408691406,2026-01-03 06:32:48.441322,2026-01-03 06:33:15.021666,0 days 00:00:26.580344,relu,0.11407403348801004,32,0.06961681886692761,2,True,none,4.855920091750588e-05,COMPLETE
734,138.91384887695312,2026-01-03 06:33:15.030666,2026-01-03 06:33:41.876028,0 days 00:00:26.845362,relu,0.10830015843548155,30,0.0987596829320085,2,True,standard,2.358205782444981e-05,COMPLETE
735,137.46487426757812,2026-01-03 06:33:41.884028,2026-01-03 06:34:08.764854,0 days 00:00:26.880826,relu,0.11950068243457773,31,0.09808233522529936,2,True,standard,2.4397708785303402e-05,COMPLETE
736,142.66697692871094,2026-01-03 06:34:08.772853,2026-01-03 06:34:35.581200,0 days 00:00:26.808347,relu,0.12852557415044058,32,0.09880240770212119,2,True,standard,2.9875796766623668e-05,COMPLETE
737,143.14248657226562,2026-01-03 06:34:35.589200,2026-01-03 06:35:02.552548,0 days 00:00:26.963348,relu,0.12225403011159522,31,0.08800517693271047,2,True,standard,2.7033166508256202e-05,COMPLETE
738,193.590087890625,2026-01-03 06:35:02.561547,2026-01-03 06:35:28.590345,0 days 00:00:26.028798,relu,0.13454066800717143,10,0.0029804947293353566,2,True,standard,3.412492511422653e-05,COMPLETE
739,137.96356201171875,2026-01-03 06:35:28.598346,2026-01-03 06:35:55.366669,0 days 00:00:26.768323,relu,0.10718338541446396,31,0.09901264056975614,2,True,standard,2.649624591612343e-05,COMPLETE
740,139.42251586914062,2026-01-03 06:35:55.375670,2026-01-03 06:36:22.061031,0 days 00:00:26.685361,relu,0.10650293469945761,32,0.08827501645470649,2,True,standard,2.5449568391104036e-05,COMPLETE
741,210.37060546875,2026-01-03 06:36:22.070030,2026-01-03 06:36:48.795851,0 days 00:00:26.725821,relu,0.16076105886514352,32,0.00010657019935961286,2,True,standard,3.072452228643743e-05,COMPLETE
742,149.48184204101562,2026-01-03 06:36:48.804852,2026-01-03 06:37:13.152617,0 days 00:00:24.347765,relu,0.11939045280230152,32,0.08090921065543612,1,True,standard,2.8371187291175617e-05,COMPLETE
743,152.36660766601562,2026-01-03 06:37:13.161617,2026-01-03 06:37:40.112450,0 days 00:00:26.950833,relu,0.10754439482275556,31,0.07034196690141369,2,True,robust,2.8393032827606343e-05,COMPLETE
744,198.17041103786897,2026-01-03 06:37:40.119450,2026-01-03 06:38:06.244783,0 days 00:00:26.125333,relu,0.11417763673167582,32,0.0009941796593248375,2,False,standard,2.4912637797694278e-05,COMPLETE
745,162.86270141601562,2026-01-03 06:38:06.252784,2026-01-03 06:38:34.144112,0 days 00:00:27.891328,mish,0.22366365594429885,31,0.08829579630721617,2,True,standard,2.4358318052086407e-05,COMPLETE
746,172.8096923828125,2026-01-03 06:38:34.153113,2026-01-03 06:39:00.996931,0 days 00:00:26.843818,relu,0.1251317470653747,31,0.08012900633978493,2,True,minmax,3.427983139825272e-05,COMPLETE
747,142.5045623779297,2026-01-03 06:39:01.004933,2026-01-03 06:39:27.608273,0 days 00:00:26.603340,relu,0.10847182105626459,32,0.08966366830004663,2,True,standard,2.2016674445661467e-05,COMPLETE
748,144.58570861816406,2026-01-03 06:39:27.616271,2026-01-03 06:39:54.427616,0 days 00:00:26.811345,relu,0.10712588750906242,30,0.0712603474886584,2,True,standard,2.6418744312848494e-05,COMPLETE
749,140.60122680664062,2026-01-03 06:39:54.436615,2026-01-03 06:40:21.023430,0 days 00:00:26.586815,relu,0.10019351414343453,30,0.08925235659590088,2,True,standard,2.2413004954630463e-05,COMPLETE
750,148.0469207763672,2026-01-03 06:40:21.032433,2026-01-03 06:40:49.821309,0 days 00:00:28.788876,gelu,0.11902442171517627,32,0.09859534532417516,2,True,standard,3.136862933898751e-05,COMPLETE
751,149.5706024169922,2026-01-03 06:40:49.829309,2026-01-03 06:41:16.612654,0 days 00:00:26.783345,relu,0.11265312006683972,30,0.0652553991116015,2,True,standard,3.051898290427164e-05,COMPLETE
752,145.1755828857422,2026-01-03 06:41:16.621654,2026-01-03 06:41:43.343017,0 days 00:00:26.721363,relu,0.14198381598333765,31,0.07762932360749436,2,True,standard,2.4629490411562096e-05,COMPLETE
753,138.5185546875,2026-01-03 06:41:43.352019,2026-01-03 06:42:10.153841,0 days 00:00:26.801822,relu,0.12840152791680723,32,0.09931016077679848,2,True,standard,2.107732322138658e-05,COMPLETE
754,143.04867553710938,2026-01-03 06:42:10.161844,2026-01-03 06:42:37.000677,0 days 00:00:26.838833,relu,0.14118002908276694,32,0.09918294427965968,2,True,standard,2.3216821327927764e-05,COMPLETE
755,143.44302368164062,2026-01-03 06:42:37.010680,2026-01-03 06:43:03.812008,0 days 00:00:26.801328,relu,0.1540871335266933,32,0.079371591597815,2,True,standard,2.7943933886174257e-05,COMPLETE
756,143.21395874023438,2026-01-03 06:43:03.821008,2026-01-03 06:43:30.789841,0 days 00:00:26.968833,relu,0.13170099355969797,31,0.08785258632744464,2,True,standard,2.6588515778026253e-05,COMPLETE
757,166.77865600585938,2026-01-03 06:43:30.796842,2026-01-03 06:43:57.670192,0 days 00:00:26.873350,silu,0.1270415029286066,32,0.09969741930071896,2,True,standard,2.426585076981298e-05,COMPLETE
758,143.7263641357422,2026-01-03 06:43:57.677190,2026-01-03 06:44:24.472496,0 days 00:00:26.795306,relu,0.13922991925626446,30,0.0994974513838037,2,True,standard,2.187296086767562e-05,COMPLETE
759,145.17108154296875,2026-01-03 06:44:24.479497,2026-01-03 06:44:51.155360,0 days 00:00:26.675863,relu,0.1325629605758639,32,0.05970837644338649,2,True,standard,3.4605931030151674e-05,COMPLETE
760,143.95620727539062,2026-01-03 06:44:51.163359,2026-01-03 06:45:18.041701,0 days 00:00:26.878342,relu,0.12607118739402534,31,0.07381850074596308,2,True,standard,2.576418629384858e-05,COMPLETE
761,179.72312927246094,2026-01-03 06:45:18.049701,2026-01-03 06:45:44.860030,0 days 00:00:26.810329,relu,0.26873605018266,31,0.07998165920208239,2,True,none,2.069604939496441e-05,COMPLETE
762,141.91390991210938,2026-01-03 06:45:44.868031,2026-01-03 06:46:11.591347,0 days 00:00:26.723316,relu,0.12232361057822902,32,0.09965446445565924,2,True,standard,2.1030519925123703e-05,COMPLETE
763,198.40858506944443,2026-01-03 06:46:11.600349,2026-01-03 06:46:37.750184,0 days 00:00:26.149835,relu,0.13441995829693695,30,0.0009949799060457883,2,False,standard,2.417213410890843e-05,COMPLETE
764,148.61105346679688,2026-01-03 06:46:37.758187,2026-01-03 06:47:04.536541,0 days 00:00:26.778354,relu,0.12031928760688027,30,0.0999413798091996,2,True,robust,3.890182420651268e-05,COMPLETE
765,146.01577758789062,2026-01-03 06:47:04.544541,2026-01-03 06:47:31.252377,0 days 00:00:26.707836,relu,0.1431793339006077,32,0.06745430919878911,2,True,standard,2.998396412569701e-05,COMPLETE
766,143.86170959472656,2026-01-03 06:47:31.260377,2026-01-03 06:47:58.256700,0 days 00:00:26.996323,relu,0.12885874360281904,30,0.08435671555995258,2,True,standard,2.760468774007749e-05,COMPLETE
767,144.71517944335938,2026-01-03 06:47:58.266703,2026-01-03 06:48:25.322053,0 days 00:00:27.055350,relu,0.15039421152148155,31,0.07342839467915378,2,True,standard,2.103703540914197e-05,COMPLETE
768,138.85287475585938,2026-01-03 06:48:25.330053,2026-01-03 06:48:52.057391,0 days 00:00:26.727338,relu,0.11765950705318225,32,0.08686516768804393,2,True,standard,1.9820071664590484e-05,COMPLETE
769,184.61740112304688,2026-01-03 06:48:52.065390,2026-01-03 06:49:19.652196,0 days 00:00:27.586806,mish,0.13460589334954332,32,0.08742450796981042,2,True,minmax,2.003117882243175e-05,COMPLETE
770,142.97463989257812,2026-01-03 06:49:19.661197,2026-01-03 06:49:46.382484,0 days 00:00:26.721287,relu,0.1264214785792419,32,0.08809420356536864,2,True,standard,2.3430623091253165e-05,COMPLETE
771,139.634033203125,2026-01-03 06:49:46.390484,2026-01-03 06:50:13.250767,0 days 00:00:26.860283,relu,0.11993695317724452,30,0.09962459238516572,2,True,standard,1.9100636044163908e-05,COMPLETE
772,142.3465118408203,2026-01-03 06:50:13.259768,2026-01-03 06:50:39.999552,0 days 00:00:26.739784,relu,0.14502737603235172,29,0.08284257336688686,2,True,standard,2.0541749818696782e-05,COMPLETE
773,175.8529510498047,2026-01-03 06:50:40.008552,2026-01-03 06:51:06.197359,0 days 00:00:26.188807,relu,0.24467411589091043,15,0.08043550283982843,2,True,standard,1.9573017814156753e-05,COMPLETE
774,167.6251220703125,2026-01-03 06:51:06.206363,2026-01-03 06:51:32.973645,0 days 00:00:26.767282,relu,0.3284262504210121,30,0.09992690489507562,2,True,standard,2.6076067151518415e-05,COMPLETE
775,149.1731719970703,2026-01-03 06:51:32.982645,2026-01-03 06:51:59.630416,0 days 00:00:26.647771,relu,0.13674930625073367,29,0.08709564698897777,2,True,standard,2.2573543902213062e-05,COMPLETE
776,144.22267150878906,2026-01-03 06:51:59.638416,2026-01-03 06:52:28.370253,0 days 00:00:28.731837,gelu,0.12975637780590957,30,0.07713426025362548,2,True,standard,1.7811484505341578e-05,COMPLETE
777,145.76058959960938,2026-01-03 06:52:28.380253,2026-01-03 06:52:55.160569,0 days 00:00:26.780316,relu,0.12422983168804888,29,0.08809557814006755,2,True,standard,1.9078939414809274e-05,COMPLETE
778,142.85610961914062,2026-01-03 06:52:55.169572,2026-01-03 06:53:21.853337,0 days 00:00:26.683765,relu,0.11998607093440894,32,0.07269640290927266,2,True,standard,2.4147313655145816e-05,COMPLETE
779,141.9259490966797,2026-01-03 06:53:21.861336,2026-01-03 06:53:48.565091,0 days 00:00:26.703755,relu,0.12017818794077609,31,0.09910333343471929,2,True,standard,3.531477408332928e-05,COMPLETE
780,142.8672332763672,2026-01-03 06:53:48.573094,2026-01-03 06:54:15.480379,0 days 00:00:26.907285,relu,0.13141956067316476,32,0.08118938210118481,2,True,standard,2.0757016672545812e-05,COMPLETE
781,187.32717895507812,2026-01-03 06:54:15.489377,2026-01-03 06:54:42.284677,0 days 00:00:26.795300,relu,0.11943759543663827,30,0.0019166277832935467,2,True,standard,2.878182050522368e-05,COMPLETE
782,198.14529391818576,2026-01-03 06:54:42.291677,2026-01-03 06:55:08.387477,0 days 00:00:26.095800,relu,0.12650544673396438,29,0.0009947963975870152,2,False,standard,1.9373406674887964e-05,COMPLETE
783,149.486083984375,2026-01-03 06:55:08.396481,2026-01-03 06:55:32.568753,0 days 00:00:24.172272,relu,0.13829593152258743,31,0.08751330987291606,1,True,standard,2.4246040576125364e-05,COMPLETE
784,174.9910125732422,2026-01-03 06:55:32.577751,2026-01-03 06:55:59.419541,0 days 00:00:26.841790,silu,0.1148299790976651,30,0.0045904323419440115,2,True,none,1.7406836502053212e-05,COMPLETE
785,137.81997680664062,2026-01-03 06:55:59.427542,2026-01-03 06:56:26.137851,0 days 00:00:26.710309,relu,0.11897615829665938,32,0.09921703726346581,2,True,standard,2.2034957438819714e-05,COMPLETE
786,141.5208282470703,2026-01-03 06:56:26.145852,2026-01-03 06:56:52.850163,0 days 00:00:26.704311,relu,0.11651473873349227,29,0.0891587097786119,2,True,standard,2.3218137934722855e-05,COMPLETE
787,141.3011474609375,2026-01-03 06:56:52.860166,2026-01-03 06:57:19.707956,0 days 00:00:26.847790,relu,0.11506753692234145,32,0.07419163575811964,2,True,standard,2.837490923354661e-05,COMPLETE
788,143.98904418945312,2026-01-03 06:57:19.715957,2026-01-03 06:57:46.525240,0 days 00:00:26.809283,relu,0.11995556700522676,30,0.09943482656443484,2,True,standard,3.163330861009548e-05,COMPLETE
789,152.05465698242188,2026-01-03 06:57:46.534240,2026-01-03 06:58:13.328533,0 days 00:00:26.794293,relu,0.11469818660712955,29,0.09906882999244816,2,True,robust,2.173980951185167e-05,COMPLETE
790,140.14306640625,2026-01-03 06:58:13.337536,2026-01-03 06:58:40.232327,0 days 00:00:26.894791,relu,0.12412222757867206,31,0.09955867328520931,2,True,standard,2.543943710525035e-05,COMPLETE
791,179.63101196289062,2026-01-03 06:58:40.241326,2026-01-03 06:59:07.000117,0 days 00:00:26.758791,relu,0.1107139316804597,32,0.0034580014356706944,2,True,standard,2.2139351182423537e-05,COMPLETE
