number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_scale_target,params_scaler,params_scaler_post_pca,params_weight_decay,state
375,166.78677368164062,2026-01-02 17:38:59.674514,2026-01-02 17:39:07.620141,0 days 00:00:07.945627,relu,0.3211586812207721,53,0.060355114843720116,True,,none,2.2262640758929078e-05,COMPLETE
376,169.69515991210938,2026-01-02 17:39:07.628139,2026-01-02 17:39:16.299859,0 days 00:00:08.671720,relu,0.10055739840175591,47,0.02274482107696172,True,,none,2.820410174768468e-05,COMPLETE
377,174.42404174804688,2026-01-02 17:39:16.307366,2026-01-02 17:39:23.826419,0 days 00:00:07.519053,relu,0.1234223044342023,11,0.09969578397108406,True,,none,1.569500193379035e-05,COMPLETE
378,159.67449951171875,2026-01-02 17:39:23.833420,2026-01-02 17:39:31.664967,0 days 00:00:07.831547,relu,0.11320100004051784,42,0.07013823906183571,True,,none,3.4422878579635805e-05,COMPLETE
379,160.7611541748047,2026-01-02 17:39:31.673967,2026-01-02 17:39:39.444062,0 days 00:00:07.770095,relu,0.1392238430040054,45,0.08308869167536335,True,,none,1.9118773685282577e-05,COMPLETE
380,157.16136169433594,2026-01-02 17:39:39.452063,2026-01-02 17:39:47.414171,0 days 00:00:07.962108,relu,0.10728297032211322,58,0.07854438496146646,True,,none,2.5989513796813266e-05,COMPLETE
381,166.19464111328125,2026-01-02 17:39:47.423171,2026-01-02 17:39:55.460788,0 days 00:00:08.037617,relu,0.10052026302640277,59,0.08891245270480785,True,,minmax,2.3968255267520468e-05,COMPLETE
382,157.96310424804688,2026-01-02 17:39:55.468790,2026-01-02 17:40:03.431950,0 days 00:00:07.963160,relu,0.10704579549867711,58,0.08812625290993154,True,,none,1.1927740363774173e-05,COMPLETE
383,158.52537536621094,2026-01-02 17:40:03.440950,2026-01-02 17:40:11.270520,0 days 00:00:07.829570,relu,0.1000562343903096,50,0.07651657480652405,True,,none,1.4121151735827427e-05,COMPLETE
384,184.57669067382812,2026-01-02 17:40:11.279521,2026-01-02 17:40:19.206650,0 days 00:00:07.927129,relu,0.1088079727439854,54,0.0015391646786278065,True,,none,4.61202859761397e-05,COMPLETE
385,160.2943878173828,2026-01-02 17:40:19.215159,2026-01-02 17:40:27.033256,0 days 00:00:07.818097,relu,0.1195433337424713,44,0.09957030881050237,True,,none,2.101974702641137e-05,COMPLETE
386,164.99172973632812,2026-01-02 17:40:27.042256,2026-01-02 17:40:35.430950,0 days 00:00:08.388694,gelu,0.11265507746896868,40,0.06623965717878261,True,,none,3.145824385243801e-05,COMPLETE
387,158.4564971923828,2026-01-02 17:40:35.438948,2026-01-02 17:40:43.350537,0 days 00:00:07.911589,relu,0.1277475617254277,57,0.08019782361268067,True,,none,2.482815270142333e-05,COMPLETE
388,157.83035278320312,2026-01-02 17:40:43.359537,2026-01-02 17:40:51.252670,0 days 00:00:07.893133,relu,0.10782445406615508,47,0.09949886507186849,True,,none,9.051405813827794e-06,COMPLETE
389,158.4682159423828,2026-01-02 17:40:51.261668,2026-01-02 17:40:59.177305,0 days 00:00:07.915637,relu,0.11617102267206442,55,0.08614621871715979,True,,none,9.775332635544997e-05,COMPLETE
390,159.3798828125,2026-01-02 17:40:59.186305,2026-01-02 17:41:07.083904,0 days 00:00:07.897599,relu,0.10866609567406761,50,0.06042045308339757,True,,none,3.7541836834650835e-05,COMPLETE
391,203.9705810546875,2026-01-02 17:41:07.090904,2026-01-02 17:41:14.945530,0 days 00:00:07.854626,relu,0.12141116879039562,42,0.00011641364220652757,True,,none,1.793886844530546e-05,COMPLETE
392,197.5684764268663,2026-01-02 17:41:14.954531,2026-01-02 17:41:22.611089,0 days 00:00:07.656558,relu,0.1003672588253211,47,0.000994168614244392,False,,none,2.8312153121472715e-05,COMPLETE
393,190.74415588378906,2026-01-02 17:41:22.618090,2026-01-02 17:41:30.111563,0 days 00:00:07.493473,relu,0.106929031819462,5,0.07140277075337562,True,,none,1.574105229097884e-05,COMPLETE
394,162.7855987548828,2026-01-02 17:41:30.118564,2026-01-02 17:41:38.458304,0 days 00:00:08.339740,mish,0.11491507690282976,52,0.08739759939350197,True,,none,2.1732812320323753e-05,COMPLETE
395,173.4156951904297,2026-01-02 17:41:38.465303,2026-01-02 17:41:46.352531,0 days 00:00:07.887228,relu,0.41602446783187536,44,0.07774383385237085,True,,none,0.00013378592384099034,COMPLETE
396,158.29833984375,2026-01-02 17:41:46.360530,2026-01-02 17:41:54.198309,0 days 00:00:07.837779,relu,0.1278258629669725,39,0.09971633282018402,True,,none,0.00018979330316310053,COMPLETE
397,159.84046936035156,2026-01-02 17:41:54.206309,2026-01-02 17:42:02.075938,0 days 00:00:07.869629,relu,0.10899829648411236,48,0.054731949456189505,True,,none,3.2172707298763134e-05,COMPLETE
398,159.66525268554688,2026-01-02 17:42:02.082939,2026-01-02 17:42:09.877608,0 days 00:00:07.794669,relu,0.10041396229861883,45,0.08858821525298556,True,,none,2.556263808010186e-05,COMPLETE
399,159.5327606201172,2026-01-02 17:42:09.885609,2026-01-02 17:42:17.870267,0 days 00:00:07.984658,relu,0.11944231449471036,55,0.06898281558350297,True,,none,4.235414113440762e-05,COMPLETE
400,158.40518188476562,2026-01-02 17:42:17.878266,2026-01-02 17:42:25.709931,0 days 00:00:07.831665,relu,0.11456029376245243,50,0.09984269538454038,True,,none,1.3299907548299262e-05,COMPLETE
401,174.34738159179688,2026-01-02 17:42:25.718939,2026-01-02 17:42:33.535237,0 days 00:00:07.816298,relu,0.12395467263401048,41,0.07835225465040697,True,,minmax,1.89456988936089e-05,COMPLETE
402,165.87611389160156,2026-01-02 17:42:33.544237,2026-01-02 17:42:41.493841,0 days 00:00:07.949604,silu,0.10662843212197128,47,0.08725563661867976,True,,none,3.080801485915639e-05,COMPLETE
403,160.74476623535156,2026-01-02 17:42:41.501841,2026-01-02 17:42:49.428978,0 days 00:00:07.927137,relu,0.13524231272655335,59,0.06437435757386407,True,,none,3.74203894658617e-05,COMPLETE
404,160.63272094726562,2026-01-02 17:42:49.438487,2026-01-02 17:42:57.203506,0 days 00:00:07.765019,relu,0.10036670380218536,44,0.07748688384139336,True,,none,0.0007325902182592404,COMPLETE
405,159.00918579101562,2026-01-02 17:42:57.212509,2026-01-02 17:43:05.022085,0 days 00:00:07.809576,relu,0.11507156520276995,37,0.08823739265600268,True,,none,1.0992282597524338e-05,COMPLETE
406,156.9622802734375,2026-01-02 17:43:05.030085,2026-01-02 17:43:12.855659,0 days 00:00:07.825574,relu,0.10865815868433204,52,0.09995796923318995,True,,none,2.1931691975928374e-05,COMPLETE
407,157.4039306640625,2026-01-02 17:43:12.863660,2026-01-02 17:43:20.938876,0 days 00:00:08.075216,relu,0.12250952232736026,54,0.08893015516831752,True,,none,2.1191630227045756e-05,COMPLETE
408,159.33323669433594,2026-01-02 17:43:20.946881,2026-01-02 17:43:28.874499,0 days 00:00:07.927618,relu,0.14383715092365706,57,0.08920950872113058,True,,none,2.3592511659394575e-05,COMPLETE
409,158.951904296875,2026-01-02 17:43:28.883498,2026-01-02 17:43:36.917668,0 days 00:00:08.034170,relu,0.12858676702933203,54,0.09926808564573784,True,,none,2.1391717997295654e-05,COMPLETE
410,197.64196363661023,2026-01-02 17:43:36.925669,2026-01-02 17:43:44.629302,0 days 00:00:07.703633,relu,0.13375609847781134,53,0.0009946762140986421,False,,none,2.7098923247581143e-05,COMPLETE
411,159.12313842773438,2026-01-02 17:43:44.637301,2026-01-02 17:43:52.620942,0 days 00:00:07.983641,relu,0.12188366254396744,59,0.07638818489774839,True,,none,1.957918857144511e-05,COMPLETE
412,162.02037048339844,2026-01-02 17:43:52.627942,2026-01-02 17:44:01.156686,0 days 00:00:08.528744,gelu,0.12616147430567698,56,0.08328783220664977,True,,none,6.892686405698483e-06,COMPLETE
413,158.0988311767578,2026-01-02 17:44:01.164687,2026-01-02 17:44:09.058262,0 days 00:00:07.893575,relu,0.11744517754248403,52,0.0997644736393448,True,,none,2.41444918715866e-05,COMPLETE
414,158.6343231201172,2026-01-02 17:44:09.068262,2026-01-02 17:44:16.970938,0 days 00:00:07.902676,relu,0.11344510409906289,51,0.07130722127597379,True,,none,2.1615304294685765e-05,COMPLETE
415,158.4427947998047,2026-01-02 17:44:16.978937,2026-01-02 17:44:24.974083,0 days 00:00:07.995146,relu,0.12389967305312716,54,0.087449936127983,True,,none,2.7958429175432862e-05,COMPLETE
416,159.2471160888672,2026-01-02 17:44:24.983082,2026-01-02 17:44:32.911191,0 days 00:00:07.928109,relu,0.11086357765607417,50,0.06431239453597666,True,,none,1.870932354164875e-05,COMPLETE
417,159.0214080810547,2026-01-02 17:44:32.919190,2026-01-02 17:44:40.830323,0 days 00:00:07.911133,relu,0.1334905247383709,58,0.08006520467393748,True,,none,2.436503092394069e-05,COMPLETE
418,163.94723510742188,2026-01-02 17:44:40.839328,2026-01-02 17:44:49.109955,0 days 00:00:08.270627,mish,0.1192595853966174,48,0.0882685299225532,True,,none,2.8301746491181084e-05,COMPLETE
419,158.54415893554688,2026-01-02 17:44:49.117955,2026-01-02 17:44:57.051558,0 days 00:00:07.933603,relu,0.1088046393005463,55,0.07115991666784272,True,,none,1.607007094102516e-05,COMPLETE
420,179.1051788330078,2026-01-02 17:44:57.060067,2026-01-02 17:45:04.966681,0 days 00:00:07.906614,relu,0.10904979118555082,51,0.0065313809397096745,True,,none,2.0806921514124164e-05,COMPLETE
421,160.75991821289062,2026-01-02 17:45:04.973682,2026-01-02 17:45:12.938836,0 days 00:00:07.965154,relu,0.12094677152821436,47,0.07998109984637343,True,,none,4.706118681136267e-06,COMPLETE
422,185.3349151611328,2026-01-02 17:45:12.946840,2026-01-02 17:45:20.813457,0 days 00:00:07.866617,relu,0.4990470732378376,53,0.0997253895793204,True,,minmax,3.303259809386158e-05,COMPLETE
423,169.3248291015625,2026-01-02 17:45:20.821457,2026-01-02 17:45:28.734607,0 days 00:00:07.913150,silu,0.11618376528947713,46,0.05579576807342066,True,,none,9.68109013991452e-06,COMPLETE
424,158.49281311035156,2026-01-02 17:45:28.742609,2026-01-02 17:45:36.668286,0 days 00:00:07.925677,relu,0.14028114564273927,60,0.09981492364387791,True,,none,2.370662504501014e-05,COMPLETE
425,158.1295166015625,2026-01-02 17:45:36.675286,2026-01-02 17:45:44.598900,0 days 00:00:07.923614,relu,0.12812556986685447,50,0.08569333535134963,True,,none,0.00026669008430837716,COMPLETE
426,158.81204223632812,2026-01-02 17:45:44.607898,2026-01-02 17:45:52.572040,0 days 00:00:07.964142,relu,0.10669164227803421,56,0.06976142504565062,True,,none,1.7236625170891007e-05,COMPLETE
427,158.66390991210938,2026-01-02 17:45:52.580040,2026-01-02 17:46:00.422678,0 days 00:00:07.842638,relu,0.11365180506102768,48,0.08713142296556795,True,,none,1.2963439486263479e-05,COMPLETE
428,159.20138549804688,2026-01-02 17:46:00.429677,2026-01-02 17:46:08.317288,0 days 00:00:07.887611,relu,0.10775042008178803,45,0.09995060889078028,True,,none,3.11003395698684e-05,COMPLETE
429,164.45416259765625,2026-01-02 17:46:08.325292,2026-01-02 17:46:16.001909,0 days 00:00:07.676617,relu,0.12221509292469794,19,0.08041454216952017,True,,none,0.00042720645913822604,COMPLETE
430,197.5410833062066,2026-01-02 17:46:16.009908,2026-01-02 17:46:23.700466,0 days 00:00:07.690558,relu,0.1003427893636039,52,0.0009943243997689057,False,,none,2.6317185641101594e-05,COMPLETE
431,161.17999267578125,2026-01-02 17:46:23.710468,2026-01-02 17:46:31.553060,0 days 00:00:07.842592,relu,0.11356847296322514,42,0.061761168465209605,True,,none,1.9667206209372264e-05,COMPLETE
432,160.20028686523438,2026-01-02 17:46:31.562060,2026-01-02 17:46:39.453655,0 days 00:00:07.891595,relu,0.10625310673887423,49,0.0757458741419772,True,,none,1.4531420153310354e-05,COMPLETE
433,161.54864501953125,2026-01-02 17:46:39.460656,2026-01-02 17:46:47.254212,0 days 00:00:07.793556,relu,0.12880444334323818,26,0.08756323669608616,True,,none,3.775945041070927e-05,COMPLETE
434,158.37680053710938,2026-01-02 17:46:47.262211,2026-01-02 17:46:55.074824,0 days 00:00:07.812613,relu,0.11893434560211814,45,0.09991122081828828,True,,none,2.2539063127242656e-05,COMPLETE
435,161.5361785888672,2026-01-02 17:46:55.082822,2026-01-02 17:47:02.843925,0 days 00:00:07.761103,relu,0.10007107318765585,33,0.06898042208173549,True,,none,2.862448971649754e-05,COMPLETE
436,159.35519409179688,2026-01-02 17:47:02.852925,2026-01-02 17:47:10.819014,0 days 00:00:07.966089,relu,0.14811010704849606,54,0.07896765596973453,True,,none,1.1823308500726411e-05,COMPLETE
437,164.1028289794922,2026-01-02 17:47:10.827014,2026-01-02 17:47:19.309210,0 days 00:00:08.482196,gelu,0.3474523448133832,58,0.08882809022823791,True,,none,1.706945904642525e-05,COMPLETE
438,160.001708984375,2026-01-02 17:47:19.317209,2026-01-02 17:47:27.213303,0 days 00:00:07.896094,relu,0.11193473546749393,49,0.06027726625692844,True,,none,3.508697531379019e-05,COMPLETE
439,169.20184326171875,2026-01-02 17:47:27.221308,2026-01-02 17:47:35.093909,0 days 00:00:07.872601,relu,0.1073906252010933,46,0.07704138502374307,True,,minmax,4.51719621322302e-05,COMPLETE
440,159.4505615234375,2026-01-02 17:47:35.102907,2026-01-02 17:47:42.970991,0 days 00:00:07.868084,relu,0.1367986159734634,43,0.08729735868536746,True,,none,2.5719686145416748e-05,COMPLETE
441,159.970703125,2026-01-02 17:47:42.980506,2026-01-02 17:47:50.931676,0 days 00:00:07.951170,relu,0.11966155834449767,52,0.0694912851988889,True,,none,2.071514802725888e-05,COMPLETE
442,173.2097930908203,2026-01-02 17:47:50.939678,2026-01-02 17:47:59.256892,0 days 00:00:08.317214,mish,0.3795775826391876,49,0.08840191786202213,True,,none,3.055989877702775e-05,COMPLETE
443,159.88186645507812,2026-01-02 17:47:59.265895,2026-01-02 17:48:07.141110,0 days 00:00:07.875215,relu,0.11390757909935598,41,0.07784054247976147,True,,none,1.3870486196584704e-05,COMPLETE
444,160.3889617919922,2026-01-02 17:48:07.149110,2026-01-02 17:48:15.133757,0 days 00:00:07.984647,relu,0.12697366448012687,61,0.04912503790886755,True,,none,1.7986435860308505e-05,COMPLETE
445,158.25953674316406,2026-01-02 17:48:15.142758,2026-01-02 17:48:23.043295,0 days 00:00:07.900537,relu,0.10601470294071007,56,0.08997022070584389,True,,none,8.073622028621433e-06,COMPLETE
446,159.66067504882812,2026-01-02 17:48:23.051296,2026-01-02 17:48:30.959450,0 days 00:00:07.908154,relu,0.10718122075454876,46,0.06818146508004633,True,,none,2.291336328902575e-05,COMPLETE
447,157.89108276367188,2026-01-02 17:48:30.967448,2026-01-02 17:48:38.908619,0 days 00:00:07.941171,relu,0.11855819068795434,51,0.08923107813690509,True,,none,3.3950444863663755e-05,COMPLETE
448,164.8710174560547,2026-01-02 17:48:38.916618,2026-01-02 17:48:46.904744,0 days 00:00:07.988126,silu,0.11377748231342708,39,0.07863566481297289,True,,none,0.00015716912481642892,COMPLETE
449,197.23778191460505,2026-01-02 17:48:46.912743,2026-01-02 17:48:54.641360,0 days 00:00:07.728617,relu,0.12517651855619216,43,0.000994231013285074,False,,none,2.5718475541328432e-05,COMPLETE
450,165.88186645507812,2026-01-02 17:48:54.649362,2026-01-02 17:49:02.389027,0 days 00:00:07.739665,relu,0.10686126017328815,22,0.06083433952804808,True,,none,1.005437026890869e-05,COMPLETE
451,158.5614776611328,2026-01-02 17:49:02.396029,2026-01-02 17:49:10.288670,0 days 00:00:07.892641,relu,0.11481902102515733,47,0.09957674512705933,True,,none,1.5975287060626316e-05,COMPLETE
452,177.1044921875,2026-01-02 17:49:10.297674,2026-01-02 17:49:18.285838,0 days 00:00:07.988164,relu,0.10581245346768993,53,0.009492775378402556,True,,none,2.0060985030592535e-05,COMPLETE
453,158.9055938720703,2026-01-02 17:49:18.293347,2026-01-02 17:49:26.163957,0 days 00:00:07.870610,relu,0.1331531663533804,49,0.09977024235073016,True,,none,2.810080318889649e-05,COMPLETE
454,159.06239318847656,2026-01-02 17:49:26.170957,2026-01-02 17:49:34.166614,0 days 00:00:07.995657,relu,0.10044467714693371,55,0.07622653280517053,True,,none,1.1485638233380368e-05,COMPLETE
455,159.57077026367188,2026-01-02 17:49:34.173614,2026-01-02 17:49:41.959722,0 days 00:00:07.786108,relu,0.12222841589917785,45,0.09993209196642323,True,,none,1.4835239349047138e-05,COMPLETE
456,187.98245239257812,2026-01-02 17:49:41.966724,2026-01-02 17:49:49.541344,0 days 00:00:07.574620,relu,0.11388408093422318,7,0.06882526462166354,True,,none,4.177521160124021e-05,COMPLETE
457,158.78231811523438,2026-01-02 17:49:49.549341,2026-01-02 17:49:57.577999,0 days 00:00:08.028658,relu,0.10879942774818485,59,0.08208538866759858,True,,none,3.0393033312019618e-05,COMPLETE
458,160.29208374023438,2026-01-02 17:49:57.586004,2026-01-02 17:50:05.566696,0 days 00:00:07.980692,relu,0.12005864609611588,51,0.08508089094613368,True,,none,0.00031874768340352515,COMPLETE
459,176.4826202392578,2026-01-02 17:50:05.574696,2026-01-02 17:50:13.405306,0 days 00:00:07.830610,relu,0.10613199474559551,41,0.054630244994458774,True,,minmax,2.2672550692124736e-05,COMPLETE
460,182.184814453125,2026-01-02 17:50:13.413306,2026-01-02 17:50:21.853005,0 days 00:00:08.439699,gelu,0.10048896291946458,47,0.0021197132440941404,True,,none,1.837834349446027e-05,COMPLETE
461,159.7962188720703,2026-01-02 17:50:21.861005,2026-01-02 17:50:29.679098,0 days 00:00:07.818093,relu,0.10013202346252476,44,0.07147364984957114,True,,none,3.802550830838998e-05,COMPLETE
462,157.44589233398438,2026-01-02 17:50:29.686101,2026-01-02 17:50:37.593742,0 days 00:00:07.907641,relu,0.12817525923401368,54,0.08802527979143475,True,,none,2.3951879236125765e-05,COMPLETE
463,159.3771514892578,2026-01-02 17:50:37.603250,2026-01-02 17:50:45.552852,0 days 00:00:07.949602,relu,0.13667270983750293,57,0.0892392082623286,True,,none,2.588060458308446e-05,COMPLETE
464,158.01278686523438,2026-01-02 17:50:45.562852,2026-01-02 17:50:53.505426,0 days 00:00:07.942574,relu,0.12941908910219183,61,0.08973898917531553,True,,none,2.2930477778815875e-05,COMPLETE
465,158.03707885742188,2026-01-02 17:50:53.513426,2026-01-02 17:51:01.486029,0 days 00:00:07.972603,relu,0.12769042172767847,54,0.09993759825707044,True,,none,2.011840317874609e-05,COMPLETE
466,159.17318725585938,2026-01-02 17:51:01.495036,2026-01-02 17:51:09.464208,0 days 00:00:07.969172,relu,0.12071839311377228,55,0.08745990613079989,True,,none,3.0092367594262696e-05,COMPLETE
467,159.90985107421875,2026-01-02 17:51:09.473208,2026-01-02 17:51:17.433832,0 days 00:00:07.960624,relu,0.14259466472828763,52,0.07788915111947006,True,,none,2.5315697602409657e-05,COMPLETE
468,197.5544443088108,2026-01-02 17:51:17.442833,2026-01-02 17:51:25.748011,0 days 00:00:08.305178,mish,0.11421336932845667,58,0.0009933580545245179,False,,none,3.4205354388909334e-05,COMPLETE
469,159.83218383789062,2026-01-02 17:51:25.756011,2026-01-02 17:51:33.688201,0 days 00:00:07.932190,relu,0.12491690096620447,50,0.06264122103359128,True,,none,1.7534825392813103e-05,COMPLETE
470,157.29196166992188,2026-01-02 17:51:33.696208,2026-01-02 17:51:41.619333,0 days 00:00:07.923125,relu,0.11323206228703367,54,0.08859066720015808,True,,none,2.1447200154031505e-05,COMPLETE
471,157.84678649902344,2026-01-02 17:51:41.629333,2026-01-02 17:51:49.562975,0 days 00:00:07.933642,relu,0.13437007387825883,60,0.09924488775201686,True,,none,2.022704310763495e-05,COMPLETE
472,157.86729431152344,2026-01-02 17:51:49.570973,2026-01-02 17:51:57.478622,0 days 00:00:07.907649,relu,0.11690321560294216,56,0.0784338264604622,True,,none,1.3404914366915422e-05,COMPLETE
473,167.8262939453125,2026-01-02 17:51:57.486623,2026-01-02 17:52:05.487324,0 days 00:00:08.000701,silu,0.12460390961223372,64,0.06911934062867459,True,,none,1.5435411831903626e-05,COMPLETE
474,159.12435913085938,2026-01-02 17:52:05.495323,2026-01-02 17:52:13.397387,0 days 00:00:07.902064,relu,0.11302535385178343,53,0.08806724354247576,True,,none,2.7631384934274306e-05,COMPLETE
